time;MSL_filtered_GIA_TPA_corrected_adjusted;
2018-07-31;9.349608;
2018-08-01;9.360066;
2018-08-02;9.370511;
2018-08-03;9.380908;
2018-08-04;9.391221;
2018-08-05;9.401414;
2018-08-06;9.411454;
2018-08-07;9.421307;
2018-08-08;9.430939;
2018-08-09;9.440317;
2018-08-10;9.449411;
2018-08-11;9.458191;
2018-08-12;9.466629;
2018-08-13;9.474698;
2018-08-14;9.482373;
2018-08-15;9.489632;
2018-08-16;9.496451;
2018-08-17;9.502814;
2018-08-18;9.508702;
2018-08-19;9.514101;
2018-08-20;9.518997;
2018-08-21;9.523379;
2018-08-22;9.527239;
2018-08-23;9.530569;
2018-08-24;9.533363;
2018-08-25;9.53562;
2018-08-26;9.537335;
2018-08-27;9.538511;
2018-08-28;9.539148;
2018-08-29;9.53925;
2018-08-30;9.538822;
2018-08-31;9.537869;
2018-09-01;9.536401;
2018-09-02;9.534424;
2018-09-03;9.531948;
2018-09-04;9.528985;
2018-09-05;9.525546;
2018-09-06;9.521643;
2018-09-07;9.51729;
2018-09-08;9.512501;
2018-09-09;9.50729;
2018-09-10;9.501673;
2018-09-11;9.495664;
2018-09-12;9.489281;
2018-09-13;9.482538;
2018-09-14;9.475454;
2018-09-15;9.468045;
2018-09-16;9.460328;
2018-09-17;9.45232;
2018-09-18;9.444039;
2018-09-19;9.435503;
2018-09-20;9.426728;
2018-09-21;9.417733;
2018-09-22;9.408536;
2018-09-23;9.399154;
2018-09-24;9.3896055;
2018-09-25;9.379909;
2018-09-26;9.370081;
2018-09-27;9.360141;
2018-09-28;9.350104;
2018-09-29;9.339991;
2018-09-30;9.329816;
2018-10-01;9.319596;
2018-10-02;9.30935;
2018-10-03;9.29909;
2018-10-04;9.288835;
2018-10-05;9.278595;
2018-10-06;9.268385;
2018-10-07;9.258219;
2018-10-08;9.248105;
2018-10-09;9.238057;
2018-10-10;9.228082;
2018-10-11;9.218188;
2018-10-12;9.208385;
2018-10-13;9.198678;
2018-10-14;9.189073;
2018-10-15;9.179575;
2018-10-16;9.170189;
2018-10-17;9.160919;
2018-10-18;9.151769;
2018-10-19;9.14274;
2018-10-20;9.133837;
2018-10-21;9.125061;
2018-10-22;9.116413;
2018-10-23;9.107897;
2018-10-24;9.099511;
2018-10-25;9.091257;
2018-10-26;9.083137;
2018-10-27;9.075149;
2018-10-28;9.067293;
2018-10-29;9.05957;
2018-10-30;9.051979;
2018-10-31;9.0445175;
2018-11-01;9.037186;
2018-11-02;9.029981;
2018-11-03;9.022902;
2018-11-04;9.015945;
2018-11-05;9.00911;
2018-11-06;9.002394;
2018-11-07;8.995791;
2018-11-08;8.989302;
2018-11-09;8.982921;
2018-11-10;8.9766445;
2018-11-11;8.9704685;
2018-11-12;8.96439;
2018-11-13;8.958403;
2018-11-14;8.952503;
2018-11-15;8.946686;
2018-11-16;8.940946;
2018-11-17;8.935277;
2018-11-18;8.929673;
2018-11-19;8.924128;
2018-11-20;8.918635;
2018-11-21;8.913189;
2018-11-22;8.907782;
2018-11-23;8.902407;
2018-11-24;8.897057;
2018-11-25;8.891726;
2018-11-26;8.886406;
2018-11-27;8.881092;
2018-11-28;8.875775;
2018-11-29;8.87045;
2018-11-30;8.8651085;
2018-12-01;8.859746;
2018-12-02;8.854355;
2018-12-03;8.848929;
2018-12-04;8.843462;
2018-12-05;8.837947;
2018-12-06;8.832377;
2018-12-07;8.826749;
2018-12-08;8.821053;
2018-12-09;8.815283;
2018-12-10;8.809434;
2018-12-11;8.803499;
2018-12-12;8.797473;
2018-12-13;8.7913475;
2018-12-14;8.785118;
2018-12-15;8.778777;
2018-12-16;8.77232;
2018-12-17;8.765739;
2018-12-18;8.759029;
2018-12-19;8.752185;
2018-12-20;8.745198;
2018-12-21;8.738064;
2018-12-22;8.730775;
2018-12-23;8.723326;
2018-12-24;8.715709;
2018-12-25;8.707918;
2018-12-26;8.699946;
2018-12-27;8.691788;
2018-12-28;8.683434;
2018-12-29;8.674879;
2018-12-30;8.666117;
2018-12-31;8.657141;
2019-01-01;8.6479435;
2019-01-02;8.63852;
2019-01-03;8.628865;
2019-01-04;8.618972;
2019-01-05;8.608837;
2019-01-06;8.5984535;
2019-01-07;8.587819;
2019-01-08;8.57693;
2019-01-09;8.565782;
2019-01-10;8.554371;
2019-01-11;8.542696;
2019-01-12;8.530755;
2019-01-13;8.518545;
2019-01-14;8.506065;
2019-01-15;8.493315;
2019-01-16;8.480292;
2019-01-17;8.466998;
2019-01-18;8.453431;
2019-01-19;8.439594;
2019-01-20;8.425487;
2019-01-21;8.41111;
2019-01-22;8.396466;
2019-01-23;8.381558;
2019-01-24;8.366389;
2019-01-25;8.350962;
2019-01-26;8.33528;
2019-01-27;8.319349;
2019-01-28;8.303174;
2019-01-29;8.286758;
2019-01-30;8.270109;
2019-01-31;8.253232;
2019-02-01;8.236135;
2019-02-02;8.2188225;
2019-02-03;8.2013035;
2019-02-04;8.183588;
2019-02-05;8.165682;
2019-02-06;8.147595;
2019-02-07;8.129338;
2019-02-08;8.11092;
2019-02-09;8.09235;
2019-02-10;8.073641;
2019-02-11;8.054802;
2019-02-12;8.035846;
2019-02-13;8.016782;
2019-02-14;7.997625;
2019-02-15;7.978386;
2019-02-16;7.9590774;
2019-02-17;7.939712;
2019-02-18;7.9203043;
2019-02-19;7.900867;
2019-02-20;7.8814144;
2019-02-21;7.861961;
2019-02-22;7.8425207;
2019-02-23;7.823108;
2019-02-24;7.8037386;
2019-02-25;7.7844267;
2019-02-26;7.7651877;
2019-02-27;7.746036;
2019-02-28;7.7269874;
2019-03-01;7.7080564;
2019-03-02;7.689258;
2019-03-03;7.670607;
2019-03-04;7.652118;
2019-03-05;7.6338067;
2019-03-06;7.6156864;
2019-03-07;7.5977726;
2019-03-08;7.5800796;
2019-03-09;7.562621;
2019-03-10;7.5454125;
2019-03-11;7.528468;
2019-03-12;7.5118017;
2019-03-13;7.4954286;
2019-03-14;7.4793625;
2019-03-15;7.4636183;
2019-03-16;7.448211;
2019-03-17;7.433156;
2019-03-18;7.4184685;
2019-03-19;7.404164;
2019-03-20;7.3902583;
2019-03-21;7.3767676;
2019-03-22;7.363707;
2019-03-23;7.351093;
2019-03-24;7.33894;
2019-03-25;7.327264;
2019-03-26;7.3160787;
2019-03-27;7.305399;
2019-03-28;7.2952385;
2019-03-29;7.2856107;
2019-03-30;7.2765274;
2019-03-31;7.2680006;
2019-04-01;7.2600417;
2019-04-02;7.252661;
2019-04-03;7.2458677;
2019-04-04;7.2396703;
2019-04-05;7.2340765;
2019-04-06;7.2290936;
2019-04-07;7.2247267;
2019-04-08;7.2209806;
2019-04-09;7.2178607;
2019-04-10;7.2153687;
2019-04-11;7.213507;
2019-04-12;7.212278;
2019-04-13;7.2116814;
2019-04-14;7.211717;
2019-04-15;7.212384;
2019-04-16;7.213681;
2019-04-17;7.2156053;
2019-04-18;7.218153;
2019-04-19;7.2213197;
2019-04-20;7.2251015;
2019-04-21;7.229492;
2019-04-22;7.2344856;
2019-04-23;7.240075;
2019-04-24;7.246254;
2019-04-25;7.2530136;
2019-04-26;7.2603464;
2019-04-27;7.2682443;
2019-04-28;7.276698;
2019-04-29;7.2856994;
2019-04-30;7.2952375;
2019-05-01;7.305304;
2019-05-02;7.315888;
2019-05-03;7.326978;
2019-05-04;7.338564;
2019-05-05;7.3506327;
2019-05-06;7.3631716;
2019-05-07;7.376167;
2019-05-08;7.389605;
2019-05-09;7.40347;
2019-05-10;7.4177456;
2019-05-11;7.4324155;
2019-05-12;7.4474607;
2019-05-13;7.462862;
2019-05-14;7.4786;
2019-05-15;7.4946527;
2019-05-16;7.5109982;
2019-05-17;7.5276136;
2019-05-18;7.544475;
2019-05-19;7.5615582;
2019-05-20;7.5788374;
2019-05-21;7.596288;
2019-05-22;7.6138844;
2019-05-23;7.631601;
2019-05-24;7.6494117;
2019-05-25;7.667291;
2019-05-26;7.685214;
2019-05-27;7.703156;
2019-05-28;7.7210917;
2019-05-29;7.738997;
2019-05-30;7.7568474;
2019-05-31;7.7746205;
2019-06-01;7.792293;
2019-06-02;7.809842;
2019-06-03;7.8272467;
2019-06-04;7.8444853;
2019-06-05;7.8615384;
2019-06-06;7.8783855;
2019-06-07;7.895009;
2019-06-08;7.911391;
2019-06-09;7.927513;
2019-06-10;7.9433603;
2019-06-11;7.958916;
2019-06-12;7.9741654;
2019-06-13;7.9890943;
2019-06-14;8.003688;
2019-06-15;8.017935;
2019-06-16;8.03182;
2019-06-17;8.045335;
2019-06-18;8.058465;
2019-06-19;8.071201;
2019-06-20;8.083533;
2019-06-21;8.09545;
2019-06-22;8.106944;
2019-06-23;8.118004;
2019-06-24;8.128624;
2019-06-25;8.138794;
2019-06-26;8.148507;
2019-06-27;8.157757;
2019-06-28;8.166536;
2019-06-29;8.174839;
2019-06-30;8.18266;
2019-07-01;8.189996;
2019-07-02;8.19684;
2019-07-03;8.203193;
2019-07-04;8.20905;
2019-07-05;8.214414;
2019-07-06;8.219281;
2019-07-07;8.223657;
2019-07-08;8.227543;
2019-07-09;8.230946;
2019-07-10;8.23387;
2019-07-11;8.236325;
2019-07-12;8.238322;
2019-07-13;8.239873;
2019-07-14;8.24099;
2019-07-15;8.24169;
2019-07-16;8.241989;
2019-07-17;8.241907;
2019-07-18;8.241466;
2019-07-19;8.240685;
2019-07-20;8.239591;
2019-07-21;8.238207;
2019-07-22;8.23656;
2019-07-23;8.234677;
2019-07-24;8.232588;
2019-07-25;8.230322;
2019-07-26;8.227908;
2019-07-27;8.22538;
2019-07-28;8.222769;
2019-07-29;8.220106;
2019-07-30;8.217426;
2019-07-31;8.214763;
2019-08-01;8.21215;
2019-08-02;8.209621;
2019-08-03;8.207212;
2019-08-04;8.204957;
2019-08-05;8.202889;
2019-08-06;8.201045;
2019-08-07;8.199456;
2019-08-08;8.198157;
2019-08-09;8.19718;
2019-08-10;8.196556;
2019-08-11;8.196318;
2019-08-12;8.196492;
2019-08-13;8.197109;
2019-08-14;8.198195;
2019-08-15;8.199776;
2019-08-16;8.201874;
2019-08-17;8.2045145;
2019-08-18;8.207717;
2019-08-19;8.211503;
2019-08-20;8.215891;
2019-08-21;8.220897;
2019-08-22;8.226538;
2019-08-23;8.232828;
2019-08-24;8.239782;
2019-08-25;8.247411;
2019-08-26;8.255726;
2019-08-27;8.264737;
2019-08-28;8.274453;
2019-08-29;8.284883;
2019-08-30;8.296031;
2019-08-31;8.307903;
2019-09-01;8.320505;
2019-09-02;8.333839;
2019-09-03;8.347908;
2019-09-04;8.362712;
2019-09-05;8.37825;
2019-09-06;8.394522;
2019-09-07;8.411522;
2019-09-08;8.429248;
2019-09-09;8.447691;
2019-09-10;8.4668455;
2019-09-11;8.4867;
2019-09-12;8.507245;
2019-09-13;8.528468;
2019-09-14;8.550354;
2019-09-15;8.57289;
2019-09-16;8.59606;
2019-09-17;8.619844;
2019-09-18;8.644228;
2019-09-19;8.669189;
2019-09-20;8.69471;
2019-09-21;8.720768;
2019-09-22;8.747341;
2019-09-23;8.774406;
2019-09-24;8.801942;
2019-09-25;8.829922;
2019-09-26;8.85832;
2019-09-27;8.887113;
2019-09-28;8.916271;
2019-09-29;8.945768;
2019-09-30;8.9755745;
2019-10-01;9.005661;
2019-10-02;9.035997;
2019-10-03;9.066552;
2019-10-04;9.097295;
2019-10-05;9.128193;
2019-10-06;9.159214;
2019-10-07;9.190325;
2019-10-08;9.221494;
2019-10-09;9.252687;
2019-10-10;9.283873;
2019-10-11;9.315018;
2019-10-12;9.346088;
2019-10-13;9.377053;
2019-10-14;9.407879;
2019-10-15;9.438532;
2019-10-16;9.468982;
2019-10-17;9.499194;
2019-10-18;9.529136;
2019-10-19;9.558775;
2019-10-20;9.588077;
2019-10-21;9.617008;
2019-10-22;9.645536;
2019-10-23;9.673625;
2019-10-24;9.7012415;
2019-10-25;9.72835;
2019-10-26;9.754915;
2019-10-27;9.780903;
2019-10-28;9.806278;
2019-10-29;9.831007;
2019-10-30;9.855054;
2019-10-31;9.878385;
2019-11-01;9.900966;
2019-11-02;9.922766;
2019-11-03;9.943751;
2019-11-04;9.963891;
2019-11-05;9.983156;
2019-11-06;10.001516;
2019-11-07;10.018944;
2019-11-08;10.035412;
2019-11-09;10.050895;
2019-11-10;10.065367;
2019-11-11;10.078805;
2019-11-12;10.091187;
2019-11-13;10.102491;
2019-11-14;10.112699;
2019-11-15;10.12179;
2019-11-16;10.129748;
2019-11-17;10.136558;
2019-11-18;10.142203;
2019-11-19;10.146671;
2019-11-20;10.149951;
2019-11-21;10.152032;
2019-11-22;10.1529045;
2019-11-23;10.152564;
2019-11-24;10.151005;
2019-11-25;10.148223;
2019-11-26;10.1442175;
2019-11-27;10.138988;
2019-11-28;10.132537;
2019-11-29;10.124867;
2019-11-30;10.115985;
2019-12-01;10.105896;
2019-12-02;10.094609;
2019-12-03;10.082134;
2019-12-04;10.068481;
2019-12-05;10.053663;
2019-12-06;10.037693;
2019-12-07;10.020585;
2019-12-08;10.002353;
2019-12-09;9.983014;
2019-12-10;9.962585;
2019-12-11;9.941086;
2019-12-12;9.918531;
2019-12-13;9.894943;
2019-12-14;9.870342;
2019-12-15;9.8447485;
2019-12-16;9.818185;
2019-12-17;9.790675;
2019-12-18;9.762242;
2019-12-19;9.732914;
2019-12-20;9.702715;
2019-12-21;9.671675;
2019-12-22;9.639822;
2019-12-23;9.607188;
2019-12-24;9.573804;
2019-12-25;9.539702;
2019-12-26;9.504919;
2019-12-27;9.469489;
2019-12-28;9.433449;
2019-12-29;9.396836;
2019-12-30;9.359691;
2019-12-31;9.32205;
2020-01-01;9.283957;
2020-01-02;9.24545;
2020-01-03;9.206572;
2020-01-04;9.167364;
2020-01-05;9.12787;
2020-01-06;9.088132;
2020-01-07;9.048194;
2020-01-08;9.008099;
2020-01-09;8.967891;
2020-01-10;8.927613;
2020-01-11;8.887312;
2020-01-12;8.847029;
2020-01-13;8.806809;
2020-01-14;8.766698;
2020-01-15;8.726738;
2020-01-16;8.686973;
2020-01-17;8.647447;
2020-01-18;8.608203;
2020-01-19;8.569284;
2020-01-20;8.530732;
2020-01-21;8.492588;
2020-01-22;8.454893;
2020-01-23;8.417687;
2020-01-24;8.381009;
2020-01-25;8.344898;
2020-01-26;8.30939;
2020-01-27;8.274523;
2020-01-28;8.240331;
2020-01-29;8.206849;
2020-01-30;8.17411;
2020-01-31;8.142149;
2020-02-01;8.110995;
2020-02-02;8.08068;
2020-02-03;8.051231;
2020-02-04;8.022679;
2020-02-05;7.995051;
2020-02-06;7.9683714;
2020-02-07;7.9426675;
2020-02-08;7.917962;
2020-02-09;7.8942785;
2020-02-10;7.8716393;
2020-02-11;7.8500648;
2020-02-12;7.829574;
2020-02-13;7.8101864;
2020-02-14;7.7919188;
2020-02-15;7.774787;
2020-02-16;7.7588058;
2020-02-17;7.7439885;
2020-02-18;7.730347;
2020-02-19;7.7178936;
2020-02-20;7.7066364;
2020-02-21;7.6965847;
2020-02-22;7.687746;
2020-02-23;7.6801257;
2020-02-24;7.6737294;
2020-02-25;7.6685605;
2020-02-26;7.6646214;
2020-02-27;7.6619143;
2020-02-28;7.6604395;
2020-02-29;7.6601963;
2020-03-01;7.6611824;
2020-03-02;7.6633964;
2020-03-03;7.666834;
2020-03-04;7.6714897;
2020-03-05;7.677359;
2020-03-06;7.6844354;
2020-03-07;7.6927104;
2020-03-08;7.7021756;
2020-03-09;7.712822;
2020-03-10;7.7246394;
2020-03-11;7.737615;
2020-03-12;7.7517376;
2020-03-13;7.766993;
2020-03-14;7.783367;
2020-03-15;7.8008432;
2020-03-16;7.8194056;
2020-03-17;7.839036;
2020-03-18;7.859716;
2020-03-19;7.881426;
2020-03-20;7.904144;
2020-03-21;7.92785;
2020-03-22;7.95252;
2020-03-23;7.9781322;
2020-03-24;8.004662;
2020-03-25;8.032084;
2020-03-26;8.060375;
2020-03-27;8.089508;
2020-03-28;8.119456;
2020-03-29;8.150194;
2020-03-30;8.181693;
2020-03-31;8.213926;
2020-04-01;8.246865;
2020-04-02;8.280483;
2020-04-03;8.314752;
2020-04-04;8.349641;
2020-04-05;8.385122;
2020-04-06;8.421167;
2020-04-07;8.4577465;
2020-04-08;8.49483;
2020-04-09;8.53239;
2020-04-10;8.5703945;
2020-04-11;8.608816;
2020-04-12;8.647623;
2020-04-13;8.686788;
2020-04-14;8.726278;
2020-04-15;8.7660675;
2020-04-16;8.806123;
2020-04-17;8.846417;
2020-04-18;8.88692;
2020-04-19;8.927602;
2020-04-20;8.968434;
2020-04-21;9.009387;
2020-04-22;9.050431;
2020-04-23;9.091539;
2020-04-24;9.132681;
2020-04-25;9.173828;
2020-04-26;9.2149515;
2020-04-27;9.256025;
2020-04-28;9.297019;
2020-04-29;9.337907;
2020-04-30;9.378661;
2020-05-01;9.419255;
2020-05-02;9.459663;
2020-05-03;9.499861;
2020-05-04;9.539822;
2020-05-05;9.579523;
2020-05-06;9.618941;
2020-05-07;9.658056;
2020-05-08;9.696845;
2020-05-09;9.735289;
2020-05-10;9.773367;
2020-05-11;9.811063;
2020-05-12;9.848358;
2020-05-13;9.885237;
2020-05-14;9.921681;
2020-05-15;9.957679;
2020-05-16;9.993213;
2020-05-17;10.02827;
2020-05-18;10.062836;
2020-05-19;10.096899;
2020-05-20;10.1304455;
2020-05-21;10.163464;
2020-05-22;10.19594;
2020-05-23;10.227864;
2020-05-24;10.259223;
2020-05-25;10.290006;
2020-05-26;10.320199;
2020-05-27;10.349793;
2020-05-28;10.378777;
2020-05-29;10.407138;
2020-05-30;10.434865;
2020-05-31;10.4619465;
2020-06-01;10.488373;
2020-06-02;10.514131;
2020-06-03;10.539208;
2020-06-04;10.563596;
2020-06-05;10.58728;
2020-06-06;10.610249;
2020-06-07;10.632488;
2020-06-08;10.653988;
2020-06-09;10.674734;
2020-06-10;10.694715;
2020-06-11;10.713916;
2020-06-12;10.732327;
2020-06-13;10.749937;
2020-06-14;10.766734;
2020-06-15;10.782708;
2020-06-16;10.797851;
2020-06-17;10.812151;
2020-06-18;10.825605;
2020-06-19;10.838205;
2020-06-20;10.849949;
2020-06-21;10.860831;
2020-06-22;10.870852;
2020-06-23;10.880012;
2020-06-24;10.88831;
2020-06-25;10.895753;
2020-06-26;10.902343;
2020-06-27;10.908085;
2020-06-28;10.912986;
2020-06-29;10.917053;
2020-06-30;10.920295;
2020-07-01;10.922719;
2020-07-02;10.924335;
2020-07-03;10.925151;
2020-07-04;10.925177;
2020-07-05;10.924422;
2020-07-06;10.922895;
2020-07-07;10.920607;
2020-07-08;10.917565;
2020-07-09;10.913779;
2020-07-10;10.909259;
2020-07-11;10.904012;
2020-07-12;10.898048;
2020-07-13;10.891377;
2020-07-14;10.884008;
2020-07-15;10.875952;
2020-07-16;10.867218;
2020-07-17;10.857818;
2020-07-18;10.847762;
2020-07-19;10.837065;
2020-07-20;10.825738;
2020-07-21;10.813795;
2020-07-22;10.801251;
2020-07-23;10.78812;
2020-07-24;10.774419;
2020-07-25;10.760163;
2020-07-26;10.74537;
2020-07-27;10.730057;
2020-07-28;10.714242;
2020-07-29;10.697945;
2020-07-30;10.681183;
2020-07-31;10.663978;
2020-08-01;10.646347;
2020-08-02;10.628312;
2020-08-03;10.609893;
2020-08-04;10.59111;
2020-08-05;10.571983;
2020-08-06;10.552535;
2020-08-07;10.532784;
2020-08-08;10.512753;
2020-08-09;10.492461;
2020-08-10;10.4719305;
2020-08-11;10.451183;
2020-08-12;10.43024;
2020-08-13;10.409122;
2020-08-14;10.387853;
2020-08-15;10.366453;
2020-08-16;10.344945;
2020-08-17;10.323351;
2020-08-18;10.301693;
2020-08-19;10.279995;
2020-08-20;10.258279;
2020-08-21;10.236568;
2020-08-22;10.214888;
2020-08-23;10.193259;
2020-08-24;10.171709;
2020-08-25;10.150261;
2020-08-26;10.1289425;
2020-08-27;10.107779;
2020-08-28;10.086797;
2020-08-29;10.066025;
2020-08-30;10.045492;
2020-08-31;10.025227;
2020-09-01;10.005259;
2020-09-02;9.98562;
2020-09-03;9.966339;
2020-09-04;9.947449;
2020-09-05;9.928981;
2020-09-06;9.910968;
2020-09-07;9.893441;
2020-09-08;9.876432;
2020-09-09;9.859974;
2020-09-10;9.844097;
2020-09-11;9.828832;
2020-09-12;9.814209;
2020-09-13;9.800258;
2020-09-14;9.7870035;
2020-09-15;9.774475;
2020-09-16;9.762695;
2020-09-17;9.751689;
2020-09-18;9.741477;
2020-09-19;9.73208;
2020-09-20;9.723517;
2020-09-21;9.715805;
2020-09-22;9.708961;
2020-09-23;9.702998;
2020-09-24;9.697931;
2020-09-25;9.693772;
2020-09-26;9.690533;
2020-09-27;9.688223;
2020-09-28;9.686852;
2020-09-29;9.686431;
2020-09-30;9.686965;
2020-10-01;9.688464;
2020-10-02;9.690934;
2020-10-03;9.694381;
2020-10-04;9.698811;
2020-10-05;9.7042265;
2020-10-06;9.710634;
2020-10-07;9.718036;
2020-10-08;9.726432;
2020-10-09;9.735824;
2020-10-10;9.74621;
2020-10-11;9.757589;
2020-10-12;9.7699585;
2020-10-13;9.783311;
2020-10-14;9.797642;
2020-10-15;9.812942;
2020-10-16;9.829203;
2020-10-17;9.846414;
2020-10-18;9.864562;
2020-10-19;9.883635;
2020-10-20;9.903618;
2020-10-21;9.924497;
2020-10-22;9.946253;
2020-10-23;9.96887;
2020-10-24;9.99233;
2020-10-25;10.016611;
2020-10-26;10.041695;
2020-10-27;10.067557;
2020-10-28;10.094176;
2020-10-29;10.121527;
2020-10-30;10.149585;
2020-10-31;10.178324;
2020-11-01;10.207715;
2020-11-02;10.237731;
2020-11-03;10.268342;
2020-11-04;10.299517;
2020-11-05;10.3312235;
2020-11-06;10.363429;
2020-11-07;10.396101;
2020-11-08;10.429204;
2020-11-09;10.462703;
2020-11-10;10.496561;
2020-11-11;10.530742;
2020-11-12;10.5652075;
2020-11-13;10.599921;
2020-11-14;10.634842;
2020-11-15;10.669932;
2020-11-16;10.705153;
2020-11-17;10.740463;
2020-11-18;10.775822;
2020-11-19;10.811188;
2020-11-20;10.84652;
2020-11-21;10.881778;
2020-11-22;10.916916;
2020-11-23;10.951893;
2020-11-24;10.986666;
2020-11-25;11.021192;
2020-11-26;11.055426;
2020-11-27;11.089324;
2020-11-28;11.122845;
2020-11-29;11.155943;
2020-11-30;11.188575;
2020-12-01;11.220698;
2020-12-02;11.252271;
2020-12-03;11.283248;
2020-12-04;11.313591;
2020-12-05;11.343257;
2020-12-06;11.372208;
2020-12-07;11.400402;
2020-12-08;11.427804;
2020-12-09;11.454375;
2020-12-10;11.480079;
2020-12-11;11.50488;
2020-12-12;11.528744;
2020-12-13;11.551638;
2020-12-14;11.573527;
2020-12-15;11.594381;
2020-12-16;11.614168;
2020-12-17;11.632857;
2020-12-18;11.650418;
2020-12-19;11.6668215;
2020-12-20;11.682037;
2020-12-21;11.696039;
2020-12-22;11.708799;
2020-12-23;11.720289;
2020-12-24;11.730484;
2020-12-25;11.739358;
2020-12-26;11.746887;
2020-12-27;11.753048;
2020-12-28;11.757819;
2020-12-29;11.76118;
2020-12-30;11.763111;
2020-12-31;11.763596;
2021-01-01;11.762616;
2021-01-02;11.76016;
2021-01-03;11.756214;
2021-01-04;11.750769;
2021-01-05;11.743813;
2021-01-06;11.735341;
2021-01-07;11.7253475;
2021-01-08;11.713828;
2021-01-09;11.700781;
2021-01-10;11.686207; 
2021-01-11;11.670105;
2021-01-12;11.65248;
2021-01-13;11.633336;
2021-01-14;11.6126795;
2021-01-15;11.590516;
2021-01-16;11.566857;
2021-01-17;11.541712;
2021-01-18;11.515092;
2021-01-19;11.487011;
2021-01-20;11.457485;
2021-01-21;11.42653;
2021-01-22;11.394164;
2021-01-23;11.360406;
2021-01-24;11.325276;
2021-01-25;11.288799;
2021-01-26;11.250998;
2021-01-27;11.211896;
2021-01-28;11.171521;
2021-01-29;11.129901;
2021-01-30;11.087067;
2021-01-31;11.043047;
2021-02-01;10.997875;
2021-02-02;10.951586;
2021-02-03;10.904212;
2021-02-04;10.855792;
2021-02-05;10.806361;
2021-02-06;10.7559595;
2021-02-07;10.704626;
2021-02-08;10.652403;
2021-02-09;10.599331;
2021-02-10;10.545453;
2021-02-11;10.490815;
2021-02-12;10.435461;
2021-02-13;10.379438;
2021-02-14;10.322792;
2021-02-15;10.265572;
2021-02-16;10.207826;
2021-02-17;10.149603;
2021-02-18;10.090954;
2021-02-19;10.031928;
2021-02-20;9.972578;
2021-02-21;9.912955;
2021-02-22;9.85311;
2021-02-23;9.793095;
2021-02-24;9.732962;
2021-02-25;9.672763;
2021-02-26;9.612551;
2021-02-27;9.552376;
2021-02-28;9.49229;
2021-03-01;9.432345;
2021-03-02;9.372592;
2021-03-03;9.31308;
2021-03-04;9.25386;
2021-03-05;9.194983;
2021-03-06;9.136494;
2021-03-07;9.078444;
2021-03-08;9.020879;
2021-03-09;8.963846;
2021-03-10;8.907393;
2021-03-11;8.851564;
2021-03-12;8.796405;
2021-03-13;8.741959;
2021-03-14;8.688269;
2021-03-15;8.635377;
2021-03-16;8.583325;
2021-03-17;8.532154;
2021-03-18;8.481903;
2021-03-19;8.43261;
2021-03-20;8.384313;
2021-03-21;8.337047;
2021-03-22;8.290849;
2021-03-23;8.245752;
2021-03-24;8.201791;
2021-03-25;8.158997;
2021-03-26;8.117402;
2021-03-27;8.077035;
2021-03-28;8.037927;
2021-03-29;8.000104;
2021-03-30;7.9635944;
2021-03-31;7.9284234;
2021-04-01;7.894615;
2021-04-02;7.8621936;
2021-04-03;7.83118;
2021-04-04;7.801596;
2021-04-05;7.773461;
2021-04-06;7.7467923;
2021-04-07;7.721607;
2021-04-08;7.6979213;
2021-04-09;7.675748;
2021-04-10;7.655099;
2021-04-11;7.6359854;
2021-04-12;7.6184163;
2021-04-13;7.6023984;
2021-04-14;7.5879374;
2021-04-15;7.5750375;
2021-04-16;7.5637007;
2021-04-17;7.5539274;
2021-04-18;7.5457177;
2021-04-19;7.5390677;
2021-04-20;7.533974;
2021-04-21;7.530431;
2021-04-22;7.52843;
2021-04-23;7.527963;
2021-04-24;7.52902;
2021-04-25;7.5315876;
2021-04-26;7.5356526;
2021-04-27;7.5412;
2021-04-28;7.5482135;
2021-04-29;7.5566745;
2021-04-30;7.566562;
2021-05-01;7.5778556;
2021-05-02;7.5905313;
2021-05-03;7.604564;
2021-05-04;7.6199274;
2021-05-05;7.6365933;
2021-05-06;7.6545324;
2021-05-07;7.6737127;
2021-05-08;7.6941023;
2021-05-09;7.7156672;
2021-05-10;7.7383723;
2021-05-11;7.7621818;
2021-05-12;7.7870593;
2021-05-13;7.8129663;
2021-05-14;7.839866;
2021-05-15;7.867719;
2021-05-16;7.8964868;
2021-05-17;7.92613;
2021-05-18;7.9566092;
2021-05-19;7.9878855;
2021-05-20;8.019918;
2021-05-21;8.05267;
2021-05-22;8.086099;
2021-05-23;8.120165;
2021-05-24;8.15483;
2021-05-25;8.190052;
2021-05-26;8.22579;
2021-05-27;8.262004;
2021-05-28;8.298652;
2021-05-29;8.335691;
2021-05-30;8.373078;
2021-05-31;8.410772;
2021-06-01;8.448727;
2021-06-02;8.486899;
2021-06-03;8.525246;
2021-06-04;8.563721;
2021-06-05;8.60228;
2021-06-06;8.64088;
2021-06-07;8.679475;
2021-06-08;8.718021;
2021-06-09;8.756476;
2021-06-10;8.794795;
2021-06-11;8.832936;
2021-06-12;8.870857;
2021-06-13;8.908515;
2021-06-14;8.94587;
2021-06-15;8.982883;
2021-06-16;9.019513;
2021-06-17;9.055721;
2021-06-18;9.09147;
2021-06-19;9.126721;
2021-06-20;9.161441;
2021-06-21;9.195591;
2021-06-22;9.229137;
2021-06-23;9.262045;
2021-06-24;9.294281;
2021-06-25;9.325812;
2021-06-26;9.356607;
